state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
NEBRASKA,BOYD,2016,NE,31015,US PRESIDENT,OTHER,OTHER,45,1156,20260225,TOTAL
NEBRASKA,BROWN,2016,NE,31017,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1385,1597,20260225,TOTAL
NEBRASKA,BROWN,2016,NE,31017,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,153,1597,20260225,TOTAL
NEBRASKA,BROWN,2016,NE,31017,US PRESIDENT,OTHER,OTHER,59,1597,20260225,TOTAL
NEBRASKA,BUFFALO,2016,NE,31019,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14569,21129,20260225,TOTAL
NEBRASKA,BUFFALO,2016,NE,31019,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4763,21129,20260225,TOTAL
NEBRASKA,BUFFALO,2016,NE,31019,US PRESIDENT,OTHER,OTHER,1797,21129,20260225,TOTAL
NEBRASKA,BURT,2016,NE,31021,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2367,3558,20260225,TOTAL
NEBRASKA,BURT,2016,NE,31021,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,930,3558,20260225,TOTAL
NEBRASKA,BURT,2016,NE,31021,US PRESIDENT,OTHER,OTHER,261,3558,20260225,TOTAL
NEBRASKA,BUTLER,2016,NE,31023,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3079,3981,20260225,TOTAL
NEBRASKA,BUTLER,2016,NE,31023,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,691,3981,20260225,TOTAL
NEBRASKA,BUTLER,2016,NE,31023,US PRESIDENT,OTHER,OTHER,211,3981,20260225,TOTAL
NEBRASKA,CASS,2016,NE,31025,US PRESIDENT,DONALD TRUMP,REPUBLICAN,8452,12933,20260225,TOTAL
NEBRASKA,CASS,2016,NE,31025,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3484,12933,20260225,TOTAL
NEBRASKA,CASS,2016,NE,31025,US PRESIDENT,OTHER,OTHER,997,12933,20260225,TOTAL
NEBRASKA,CEDAR,2016,NE,31027,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3532,4420,20260225,TOTAL
NEBRASKA,CEDAR,2016,NE,31027,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,571,4420,20260225,TOTAL
NEBRASKA,CEDAR,2016,NE,31027,US PRESIDENT,OTHER,OTHER,317,4420,20260225,TOTAL
NEBRASKA,CHASE,2016,NE,31029,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1648,1898,20260225,TOTAL
NEBRASKA,CHASE,2016,NE,31029,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,171,1898,20260225,TOTAL
NEBRASKA,CHASE,2016,NE,31029,US PRESIDENT,OTHER,OTHER,79,1898,20260225,TOTAL
NEBRASKA,CHERRY,2016,NE,31031,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2623,3118,20260225,TOTAL
NEBRASKA,CHERRY,2016,NE,31031,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,317,3118,20260225,TOTAL
NEBRASKA,CHERRY,2016,NE,31031,US PRESIDENT,OTHER,OTHER,178,3118,20260225,TOTAL
NEBRASKA,CHEYENNE,2016,NE,31033,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3665,4711,20260225,TOTAL
NEBRASKA,CHEYENNE,2016,NE,31033,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,711,4711,20260225,TOTAL
NEBRASKA,CHEYENNE,2016,NE,31033,US PRESIDENT,OTHER,OTHER,335,4711,20260225,TOTAL
NEBRASKA,CLAY,2016,NE,31035,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2422,3065,20260225,TOTAL
NEBRASKA,CLAY,2016,NE,31035,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,477,3065,20260225,TOTAL
NEBRASKA,CLAY,2016,NE,31035,US PRESIDENT,OTHER,OTHER,166,3065,20260225,TOTAL
NEBRASKA,COLFAX,2016,NE,31037,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2171,3214,20260225,TOTAL
NEBRASKA,COLFAX,2016,NE,31037,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,859,3214,20260225,TOTAL
NEBRASKA,COLFAX,2016,NE,31037,US PRESIDENT,OTHER,OTHER,184,3214,20260225,TOTAL
NEBRASKA,CUMING,2016,NE,31039,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3122,4074,20260225,TOTAL
NEBRASKA,CUMING,2016,NE,31039,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,719,4074,20260225,TOTAL
NEBRASKA,CUMING,2016,NE,31039,US PRESIDENT,OTHER,OTHER,233,4074,20260225,TOTAL
NEBRASKA,CUSTER,2016,NE,31041,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4695,5652,20260225,TOTAL
NEBRASKA,CUSTER,2016,NE,31041,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,641,5652,20260225,TOTAL
NEBRASKA,CUSTER,2016,NE,31041,US PRESIDENT,OTHER,OTHER,316,5652,20260225,TOTAL
NEBRASKA,DAKOTA,2016,NE,31043,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3616,6279,20260225,TOTAL
NEBRASKA,DAKOTA,2016,NE,31043,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2314,6279,20260225,TOTAL
NEBRASKA,DAKOTA,2016,NE,31043,US PRESIDENT,OTHER,OTHER,349,6279,20260225,TOTAL
NEBRASKA,DAWES,2016,NE,31045,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2632,3676,20260225,TOTAL
NEBRASKA,DAWES,2016,NE,31045,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,801,3676,20260225,TOTAL
NEBRASKA,DAWES,2016,NE,31045,US PRESIDENT,OTHER,OTHER,243,3676,20260225,TOTAL
NEBRASKA,DAWSON,2016,NE,31047,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5984,8635,20260225,TOTAL
NEBRASKA,DAWSON,2016,NE,31047,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2136,8635,20260225,TOTAL
NEBRASKA,DAWSON,2016,NE,31047,US PRESIDENT,OTHER,OTHER,515,8635,20260225,TOTAL
NEBRASKA,DEUEL,2016,NE,31049,US PRESIDENT,DONALD TRUMP,REPUBLICAN,809,984,20260225,TOTAL
NEBRASKA,DEUEL,2016,NE,31049,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,120,984,20260225,TOTAL
NEBRASKA,DEUEL,2016,NE,31049,US PRESIDENT,OTHER,OTHER,55,984,20260225,TOTAL
NEBRASKA,DIXON,2016,NE,31051,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2041,2782,20260225,TOTAL
NEBRASKA,DIXON,2016,NE,31051,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,556,2782,20260225,TOTAL
NEBRASKA,DIXON,2016,NE,31051,US PRESIDENT,OTHER,OTHER,185,2782,20260225,TOTAL
NEBRASKA,DODGE,2016,NE,31053,US PRESIDENT,DONALD TRUMP,REPUBLICAN,9933,15529,20260225,TOTAL
NEBRASKA,DODGE,2016,NE,31053,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,4544,15529,20260225,TOTAL
NEBRASKA,DODGE,2016,NE,31053,US PRESIDENT,OTHER,OTHER,1052,15529,20260225,TOTAL
NEBRASKA,DOUGLAS,2016,NE,31055,US PRESIDENT,DONALD TRUMP,REPUBLICAN,108077,240433,20260225,TOTAL
NEBRASKA,DOUGLAS,2016,NE,31055,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,113798,240433,20260225,TOTAL
NEBRASKA,DOUGLAS,2016,NE,31055,US PRESIDENT,OTHER,OTHER,18558,240433,20260225,TOTAL
NEBRASKA,DUNDY,2016,NE,31057,US PRESIDENT,DONALD TRUMP,REPUBLICAN,823,953,20260225,TOTAL
NEBRASKA,DUNDY,2016,NE,31057,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,89,953,20260225,TOTAL
NEBRASKA,DUNDY,2016,NE,31057,US PRESIDENT,OTHER,OTHER,41,953,20260225,TOTAL
NEBRASKA,FILLMORE,2016,NE,31059,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2130,2941,20260225,TOTAL
NEBRASKA,FILLMORE,2016,NE,31059,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,613,2941,20260225,TOTAL
NEBRASKA,FILLMORE,2016,NE,31059,US PRESIDENT,OTHER,OTHER,198,2941,20260225,TOTAL
NEBRASKA,FRANKLIN,2016,NE,31061,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1347,1673,20260225,TOTAL
NEBRASKA,FRANKLIN,2016,NE,31061,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,250,1673,20260225,TOTAL
NEBRASKA,FRANKLIN,2016,NE,31061,US PRESIDENT,OTHER,OTHER,76,1673,20260225,TOTAL
NEBRASKA,FRONTIER,2016,NE,31063,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1110,1328,20260225,TOTAL
NEBRASKA,FRONTIER,2016,NE,31063,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,161,1328,20260225,TOTAL
NEBRASKA,FRONTIER,2016,NE,31063,US PRESIDENT,OTHER,OTHER,57,1328,20260225,TOTAL
NEBRASKA,FURNAS,2016,NE,31065,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1921,2340,20260225,TOTAL
NEBRASKA,FURNAS,2016,NE,31065,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,304,2340,20260225,TOTAL
NEBRASKA,FURNAS,2016,NE,31065,US PRESIDENT,OTHER,OTHER,115,2340,20260225,TOTAL
NEBRASKA,GAGE,2016,NE,31067,US PRESIDENT,DONALD TRUMP,REPUBLICAN,6380,10048,20260225,TOTAL
NEBRASKA,GAGE,2016,NE,31067,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2935,10048,20260225,TOTAL
NEBRASKA,GAGE,2016,NE,31067,US PRESIDENT,OTHER,OTHER,733,10048,20260225,TOTAL
NEBRASKA,GARDEN,2016,NE,31069,US PRESIDENT,DONALD TRUMP,REPUBLICAN,869,1075,20260225,TOTAL
NEBRASKA,GARDEN,2016,NE,31069,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,153,1075,20260225,TOTAL
NEBRASKA,GARDEN,2016,NE,31069,US PRESIDENT,OTHER,OTHER,53,1075,20260225,TOTAL
NEBRASKA,GARFIELD,2016,NE,31071,US PRESIDENT,DONALD TRUMP,REPUBLICAN,821,980,20260225,TOTAL
NEBRASKA,GARFIELD,2016,NE,31071,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,121,980,20260225,TOTAL
NEBRASKA,GARFIELD,2016,NE,31071,US PRESIDENT,OTHER,OTHER,38,980,20260225,TOTAL
NEBRASKA,GOSPER,2016,NE,31073,US PRESIDENT,DONALD TRUMP,REPUBLICAN,794,1010,20260225,TOTAL
NEBRASKA,GOSPER,2016,NE,31073,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,166,1010,20260225,TOTAL
NEBRASKA,GOSPER,2016,NE,31073,US PRESIDENT,OTHER,OTHER,50,1010,20260225,TOTAL
NEBRASKA,GRANT,2016,NE,31075,US PRESIDENT,DONALD TRUMP,REPUBLICAN,367,405,20260225,TOTAL
NEBRASKA,GRANT,2016,NE,31075,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,20,405,20260225,TOTAL
NEBRASKA,GRANT,2016,NE,31075,US PRESIDENT,OTHER,OTHER,18,405,20260225,TOTAL
NEBRASKA,GREELEY,2016,NE,31077,US PRESIDENT,DONALD TRUMP,REPUBLICAN,912,1175,20260225,TOTAL
NEBRASKA,GREELEY,2016,NE,31077,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,210,1175,20260225,TOTAL
NEBRASKA,GREELEY,2016,NE,31077,US PRESIDENT,OTHER,OTHER,53,1175,20260225,TOTAL
NEBRASKA,HALL,2016,NE,31079,US PRESIDENT,DONALD TRUMP,REPUBLICAN,14408,22060,20260225,TOTAL
NEBRASKA,HALL,2016,NE,31079,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,6282,22060,20260225,TOTAL
NEBRASKA,HALL,2016,NE,31079,US PRESIDENT,OTHER,OTHER,1370,22060,20260225,TOTAL
NEBRASKA,HAMILTON,2016,NE,31081,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3783,5004,20260225,TOTAL
NEBRASKA,HAMILTON,2016,NE,31081,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,878,5004,20260225,TOTAL
NEBRASKA,HAMILTON,2016,NE,31081,US PRESIDENT,OTHER,OTHER,343,5004,20260225,TOTAL
NEBRASKA,HARLAN,2016,NE,31083,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1496,1832,20260225,TOTAL
NEBRASKA,HARLAN,2016,NE,31083,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,254,1832,20260225,TOTAL
NEBRASKA,HARLAN,2016,NE,31083,US PRESIDENT,OTHER,OTHER,82,1832,20260225,TOTAL
NEBRASKA,HAYES,2016,NE,31085,US PRESIDENT,DONALD TRUMP,REPUBLICAN,472,514,20260225,TOTAL
NEBRASKA,HAYES,2016,NE,31085,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,30,514,20260225,TOTAL
NEBRASKA,HAYES,2016,NE,31085,US PRESIDENT,OTHER,OTHER,12,514,20260225,TOTAL
NEBRASKA,HITCHCOCK,2016,NE,31087,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1232,1468,20260225,TOTAL
NEBRASKA,HITCHCOCK,2016,NE,31087,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,161,1468,20260225,TOTAL
NEBRASKA,HITCHCOCK,2016,NE,31087,US PRESIDENT,OTHER,OTHER,75,1468,20260225,TOTAL
NEBRASKA,HOLT,2016,NE,31089,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4354,5118,20260225,TOTAL
NEBRASKA,HOLT,2016,NE,31089,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,531,5118,20260225,TOTAL
NEBRASKA,HOLT,2016,NE,31089,US PRESIDENT,OTHER,OTHER,233,5118,20260225,TOTAL
NEBRASKA,HOOKER,2016,NE,31091,US PRESIDENT,DONALD TRUMP,REPUBLICAN,355,417,20260225,TOTAL
NEBRASKA,HOOKER,2016,NE,31091,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,40,417,20260225,TOTAL
NEBRASKA,HOOKER,2016,NE,31091,US PRESIDENT,OTHER,OTHER,22,417,20260225,TOTAL
NEBRASKA,HOWARD,2016,NE,31093,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2284,2994,20260225,TOTAL
NEBRASKA,HOWARD,2016,NE,31093,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,544,2994,20260225,TOTAL
NEBRASKA,HOWARD,2016,NE,31093,US PRESIDENT,OTHER,OTHER,166,2994,20260225,TOTAL
NEBRASKA,JEFFERSON,2016,NE,31095,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2399,3494,20260225,TOTAL
NEBRASKA,JEFFERSON,2016,NE,31095,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,837,3494,20260225,TOTAL
NEBRASKA,JEFFERSON,2016,NE,31095,US PRESIDENT,OTHER,OTHER,258,3494,20260225,TOTAL
NEBRASKA,JOHNSON,2016,NE,31097,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1355,2089,20260225,TOTAL
NEBRASKA,JOHNSON,2016,NE,31097,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,563,2089,20260225,TOTAL
NEBRASKA,JOHNSON,2016,NE,31097,US PRESIDENT,OTHER,OTHER,171,2089,20260225,TOTAL
NEBRASKA,KEARNEY,2016,NE,31099,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2531,3296,20260225,TOTAL
NEBRASKA,KEARNEY,2016,NE,31099,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,550,3296,20260225,TOTAL
NEBRASKA,KEARNEY,2016,NE,31099,US PRESIDENT,OTHER,OTHER,215,3296,20260225,TOTAL
NEBRASKA,KEITH,2016,NE,31101,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3235,4034,20260225,TOTAL
NEBRASKA,KEITH,2016,NE,31101,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,571,4034,20260225,TOTAL
NEBRASKA,KEITH,2016,NE,31101,US PRESIDENT,OTHER,OTHER,228,4034,20260225,TOTAL
NEBRASKA,KEYA PAHA,2016,NE,31103,US PRESIDENT,DONALD TRUMP,REPUBLICAN,460,519,20260225,TOTAL
NEBRASKA,KEYA PAHA,2016,NE,31103,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,40,519,20260225,TOTAL
NEBRASKA,KEYA PAHA,2016,NE,31103,US PRESIDENT,OTHER,OTHER,19,519,20260225,TOTAL
NEBRASKA,KIMBALL,2016,NE,31105,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1330,1677,20260225,TOTAL
NEBRASKA,KIMBALL,2016,NE,31105,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,230,1677,20260225,TOTAL
NEBRASKA,KIMBALL,2016,NE,31105,US PRESIDENT,OTHER,OTHER,117,1677,20260225,TOTAL
NEBRASKA,KNOX,2016,NE,31107,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3188,4115,20260225,TOTAL
NEBRASKA,KNOX,2016,NE,31107,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,720,4115,20260225,TOTAL
NEBRASKA,KNOX,2016,NE,31107,US PRESIDENT,OTHER,OTHER,207,4115,20260225,TOTAL
NEBRASKA,LANCASTER,2016,NE,31109,US PRESIDENT,DONALD TRUMP,REPUBLICAN,61588,136223,20260225,TOTAL
NEBRASKA,LANCASTER,2016,NE,31109,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,61898,136223,20260225,TOTAL
NEBRASKA,LANCASTER,2016,NE,31109,US PRESIDENT,OTHER,OTHER,12737,136223,20260225,TOTAL
NEBRASKA,LINCOLN,2016,NE,31111,US PRESIDENT,DONALD TRUMP,REPUBLICAN,12164,16131,20260225,TOTAL
NEBRASKA,LINCOLN,2016,NE,31111,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2913,16131,20260225,TOTAL
NEBRASKA,LINCOLN,2016,NE,31111,US PRESIDENT,OTHER,OTHER,1054,16131,20260225,TOTAL
NEBRASKA,LOGAN,2016,NE,31113,US PRESIDENT,DONALD TRUMP,REPUBLICAN,400,453,20260225,TOTAL
NEBRASKA,LOGAN,2016,NE,31113,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,32,453,20260225,TOTAL
NEBRASKA,LOGAN,2016,NE,31113,US PRESIDENT,OTHER,OTHER,21,453,20260225,TOTAL
NEBRASKA,LOUP,2016,NE,31115,US PRESIDENT,DONALD TRUMP,REPUBLICAN,323,385,20260225,TOTAL
NEBRASKA,LOUP,2016,NE,31115,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,48,385,20260225,TOTAL
NEBRASKA,LOUP,2016,NE,31115,US PRESIDENT,OTHER,OTHER,14,385,20260225,TOTAL
NEBRASKA,MADISON,2016,NE,31119,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10628,14343,20260225,TOTAL
NEBRASKA,MADISON,2016,NE,31119,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2711,14343,20260225,TOTAL
NEBRASKA,MADISON,2016,NE,31119,US PRESIDENT,OTHER,OTHER,1004,14343,20260225,TOTAL
NEBRASKA,MCPHERSON,2016,NE,31117,US PRESIDENT,DONALD TRUMP,REPUBLICAN,257,287,20260225,TOTAL
NEBRASKA,MCPHERSON,2016,NE,31117,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,14,287,20260225,TOTAL
NEBRASKA,MCPHERSON,2016,NE,31117,US PRESIDENT,OTHER,OTHER,16,287,20260225,TOTAL
NEBRASKA,MERRICK,2016,NE,31121,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2926,3788,20260225,TOTAL
NEBRASKA,MERRICK,2016,NE,31121,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,602,3788,20260225,TOTAL
NEBRASKA,MERRICK,2016,NE,31121,US PRESIDENT,OTHER,OTHER,260,3788,20260225,TOTAL
NEBRASKA,MORRILL,2016,NE,31123,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1802,2209,20260225,TOTAL
NEBRASKA,MORRILL,2016,NE,31123,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,284,2209,20260225,TOTAL
NEBRASKA,MORRILL,2016,NE,31123,US PRESIDENT,OTHER,OTHER,123,2209,20260225,TOTAL
NEBRASKA,NANCE,2016,NE,31125,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1261,1621,20260225,TOTAL
NEBRASKA,NANCE,2016,NE,31125,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,281,1621,20260225,TOTAL
NEBRASKA,NANCE,2016,NE,31125,US PRESIDENT,OTHER,OTHER,79,1621,20260225,TOTAL
NEBRASKA,NEMAHA,2016,NE,31127,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2116,3161,20260225,TOTAL
NEBRASKA,NEMAHA,2016,NE,31127,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,785,3161,20260225,TOTAL
NEBRASKA,NEMAHA,2016,NE,31127,US PRESIDENT,OTHER,OTHER,260,3161,20260225,TOTAL
NEBRASKA,NUCKOLLS,2016,NE,31129,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1726,2205,20260225,TOTAL
NEBRASKA,NUCKOLLS,2016,NE,31129,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,353,2205,20260225,TOTAL
NEBRASKA,NUCKOLLS,2016,NE,31129,US PRESIDENT,OTHER,OTHER,126,2205,20260225,TOTAL
NEBRASKA,OTOE,2016,NE,31131,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4860,7457,20260225,TOTAL
NEBRASKA,OTOE,2016,NE,31131,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2025,7457,20260225,TOTAL
NEBRASKA,OTOE,2016,NE,31131,US PRESIDENT,OTHER,OTHER,572,7457,20260225,TOTAL
NEBRASKA,PAWNEE,2016,NE,31133,US PRESIDENT,DONALD TRUMP,REPUBLICAN,974,1327,20260225,TOTAL
NEBRASKA,PAWNEE,2016,NE,31133,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,279,1327,20260225,TOTAL
NEBRASKA,PAWNEE,2016,NE,31133,US PRESIDENT,OTHER,OTHER,74,1327,20260225,TOTAL
NEBRASKA,PERKINS,2016,NE,31135,US PRESIDENT,DONALD TRUMP,REPUBLICAN,1217,1455,20260225,TOTAL
NEBRASKA,PERKINS,2016,NE,31135,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,161,1455,20260225,TOTAL
NEBRASKA,PERKINS,2016,NE,31135,US PRESIDENT,OTHER,OTHER,77,1455,20260225,TOTAL
NEBRASKA,PHELPS,2016,NE,31137,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3849,4695,20260225,TOTAL
NEBRASKA,PHELPS,2016,NE,31137,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,572,4695,20260225,TOTAL
NEBRASKA,PHELPS,2016,NE,31137,US PRESIDENT,OTHER,OTHER,274,4695,20260225,TOTAL
NEBRASKA,PIERCE,2016,NE,31139,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3052,3630,20260225,TOTAL
NEBRASKA,PIERCE,2016,NE,31139,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,382,3630,20260225,TOTAL
NEBRASKA,PIERCE,2016,NE,31139,US PRESIDENT,OTHER,OTHER,196,3630,20260225,TOTAL
NEBRASKA,PLATTE,2016,NE,31141,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10965,14433,20260225,TOTAL
NEBRASKA,PLATTE,2016,NE,31141,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2646,14433,20260225,TOTAL
NEBRASKA,PLATTE,2016,NE,31141,US PRESIDENT,OTHER,OTHER,822,14433,20260225,TOTAL
NEBRASKA,POLK,2016,NE,31143,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2028,2582,20260225,TOTAL
NEBRASKA,POLK,2016,NE,31143,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,413,2582,20260225,TOTAL
NEBRASKA,POLK,2016,NE,31143,US PRESIDENT,OTHER,OTHER,141,2582,20260225,TOTAL
NEBRASKA,RED WILLOW,2016,NE,31145,US PRESIDENT,DONALD TRUMP,REPUBLICAN,4258,5170,20260225,TOTAL
NEBRASKA,RED WILLOW,2016,NE,31145,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,645,5170,20260225,TOTAL
NEBRASKA,RED WILLOW,2016,NE,31145,US PRESIDENT,OTHER,OTHER,267,5170,20260225,TOTAL
NEBRASKA,RICHARDSON,2016,NE,31147,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2769,3805,20260225,TOTAL
NEBRASKA,RICHARDSON,2016,NE,31147,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,818,3805,20260225,TOTAL
NEBRASKA,RICHARDSON,2016,NE,31147,US PRESIDENT,OTHER,OTHER,218,3805,20260225,TOTAL
NEBRASKA,ROCK,2016,NE,31149,US PRESIDENT,DONALD TRUMP,REPUBLICAN,687,798,20260225,TOTAL
NEBRASKA,ROCK,2016,NE,31149,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,70,798,20260225,TOTAL
NEBRASKA,ROCK,2016,NE,31149,US PRESIDENT,OTHER,OTHER,41,798,20260225,TOTAL
NEBRASKA,SALINE,2016,NE,31151,US PRESIDENT,DONALD TRUMP,REPUBLICAN,3004,5136,20260225,TOTAL
NEBRASKA,SALINE,2016,NE,31151,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1733,5136,20260225,TOTAL
NEBRASKA,SALINE,2016,NE,31151,US PRESIDENT,OTHER,OTHER,399,5136,20260225,TOTAL
NEBRASKA,SARPY,2016,NE,31153,US PRESIDENT,DONALD TRUMP,REPUBLICAN,45143,80580,20260225,TOTAL
NEBRASKA,SARPY,2016,NE,31153,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,28033,80580,20260225,TOTAL
NEBRASKA,SARPY,2016,NE,31153,US PRESIDENT,OTHER,OTHER,7404,80580,20260225,TOTAL
NEBRASKA,SAUNDERS,2016,NE,31155,US PRESIDENT,DONALD TRUMP,REPUBLICAN,7555,10860,20260225,TOTAL
NEBRASKA,SAUNDERS,2016,NE,31155,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,2523,10860,20260225,TOTAL
NEBRASKA,SAUNDERS,2016,NE,31155,US PRESIDENT,OTHER,OTHER,782,10860,20260225,TOTAL
NEBRASKA,SCOTTS BLUFF,2016,NE,31157,US PRESIDENT,DONALD TRUMP,REPUBLICAN,10076,14317,20260225,TOTAL
NEBRASKA,SCOTTS BLUFF,2016,NE,31157,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,3207,14317,20260225,TOTAL
NEBRASKA,SCOTTS BLUFF,2016,NE,31157,US PRESIDENT,OTHER,OTHER,1034,14317,20260225,TOTAL
NEBRASKA,SEWARD,2016,NE,31159,US PRESIDENT,DONALD TRUMP,REPUBLICAN,5454,7922,20260225,TOTAL
NEBRASKA,SEWARD,2016,NE,31159,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,1875,7922,20260225,TOTAL
NEBRASKA,SEWARD,2016,NE,31159,US PRESIDENT,OTHER,OTHER,593,7922,20260225,TOTAL
NEBRASKA,SHERIDAN,2016,NE,31161,US PRESIDENT,DONALD TRUMP,REPUBLICAN,2211,2608,20260225,TOTAL
